code_insee,annee,type_scrutin,n_unites,mono_liste,closeness,method
59523,2008,individuel,23,0,1.7653,winner_share_proxy_2008
59528,2008,individuel,15,0,26.9978,winner_share_proxy_2008
59529,2008,individuel,10,0,39.1129,winner_share_proxy_2008
59529,2014,individuel,12,0,29.8643,seat_cutoff_model
59529,2020,individuel,11,1,,seat_cutoff_rne_real
59530,2008,individuel,11,0,3.8674,winner_share_proxy_2008
59530,2014,individuel,11,1,,seat_cutoff_model
59530,2020,individuel,11,1,,seat_cutoff_rne_real
59531,2008,individuel,11,0,25.9091,winner_share_proxy_2008
59531,2014,individuel,11,1,,seat_cutoff_model
59531,2020,individuel,11,1,,seat_cutoff_rne_real
59532,2008,individuel,11,0,26.5432,winner_share_proxy_2008
59532,2014,individuel,22,0,6.1905,seat_cutoff_model
59532,2020,individuel,11,1,,seat_cutoff_rne_real
59533,2008,individuel,1,1,,winner_share_proxy_2008
59534,2008,individuel,15,0,42.9185,winner_share_proxy_2008
59534,2014,individuel,31,0,8.238,seat_cutoff_model
59534,2020,individuel,15,1,,seat_cutoff_rne_real
59535,2008,individuel,15,0,44.6689,winner_share_proxy_2008
59536,2008,individuel,15,0,6.383,winner_share_proxy_2008
59536,2014,individuel,16,0,2.6718,seat_cutoff_model
59536,2020,individuel,15,1,,seat_cutoff_rne_real
59537,2008,individuel,1,1,,winner_share_proxy_2008
59537,2014,individuel,19,0,0.0,seat_cutoff_model
59537,2020,individuel,15,1,,seat_cutoff_rne_real
59538,2008,individuel,11,0,8.4906,winner_share_proxy_2008
59538,2014,individuel,11,1,,seat_cutoff_model
59538,2020,individuel,11,1,,seat_cutoff_rne_real
59539,2008,individuel,15,0,9.4949,winner_share_proxy_2008
59539,2020,individuel,15,1,,seat_cutoff_rne_real
59541,2008,individuel,15,0,4.5526,winner_share_proxy_2008
59541,2014,individuel,15,1,,seat_cutoff_model
59542,2008,individuel,11,0,4.7809,winner_share_proxy_2008
59542,2014,individuel,22,0,57.1429,seat_cutoff_model
59542,2020,individuel,15,1,,seat_cutoff_rne_real
59543,2008,individuel,15,0,26.4559,winner_share_proxy_2008
59546,2008,individuel,6,0,48.3483,winner_share_proxy_2008
59547,2008,individuel,14,0,45.0253,winner_share_proxy_2008
59547,2014,individuel,20,0,0.0,seat_cutoff_model
59547,2020,individuel,15,0,3.1496,seat_cutoff_rne_real
59548,2008,individuel,15,0,5.9406,winner_share_proxy_2008
59548,2014,individuel,15,1,,seat_cutoff_model
59548,2020,individuel,20,0,0.0,seat_cutoff_rne_real
59549,2008,individuel,11,0,34.5291,winner_share_proxy_2008
59549,2014,individuel,11,1,,seat_cutoff_model
59549,2020,individuel,11,0,4.3478,seat_cutoff_rne_real
59550,2008,individuel,23,0,46.0296,winner_share_proxy_2008
59551,2008,individuel,12,0,47.5316,winner_share_proxy_2008
59552,2008,individuel,11,0,8.3333,winner_share_proxy_2008
59552,2014,individuel,11,1,,seat_cutoff_model
59552,2020,individuel,11,1,,seat_cutoff_rne_real
59554,2008,individuel,15,0,0.7968,winner_share_proxy_2008
59554,2014,individuel,15,1,,seat_cutoff_model
59554,2020,individuel,15,1,,seat_cutoff_rne_real
59555,2008,individuel,19,0,12.7243,winner_share_proxy_2008
59556,2008,individuel,11,0,8.125,winner_share_proxy_2008
59556,2014,individuel,11,1,,seat_cutoff_model
59556,2020,individuel,22,0,6.7114,seat_cutoff_rne_real
59557,2008,individuel,19,0,40.308,winner_share_proxy_2008
59558,2008,individuel,12,0,48.5437,winner_share_proxy_2008
59559,2008,individuel,17,0,48.1151,winner_share_proxy_2008
59562,2008,individuel,15,0,23.1746,winner_share_proxy_2008
59562,2014,individuel,15,1,,seat_cutoff_model
59562,2020,individuel,40,0,0.3165,seat_cutoff_rne_real
59563,2008,individuel,2,0,43.8272,winner_share_proxy_2008
59563,2014,individuel,11,1,,seat_cutoff_model
59563,2020,individuel,11,1,,seat_cutoff_rne_real
59564,2008,individuel,23,0,41.9946,winner_share_proxy_2008
59565,2008,individuel,15,0,25.0,winner_share_proxy_2008
59565,2014,individuel,30,0,11.5479,seat_cutoff_model
59565,2020,individuel,30,0,12.7717,seat_cutoff_rne_real
59567,2008,individuel,2,0,56.8421,winner_share_proxy_2008
59567,2014,individuel,11,1,,seat_cutoff_model
59567,2020,individuel,15,0,42.1801,seat_cutoff_rne_real
59568,2008,individuel,11,0,10.3604,winner_share_proxy_2008
59568,2014,individuel,11,1,,seat_cutoff_model
59568,2020,individuel,16,0,42.0814,seat_cutoff_rne_real
59570,2008,individuel,15,0,4.7619,winner_share_proxy_2008
59570,2014,individuel,30,0,34.6213,seat_cutoff_model
59570,2020,individuel,15,1,,seat_cutoff_rne_real
59572,2008,individuel,19,0,7.3634,winner_share_proxy_2008
59573,2008,individuel,9,0,7.4627,winner_share_proxy_2008
59573,2014,individuel,11,1,,seat_cutoff_model
59573,2020,individuel,22,0,18.8889,seat_cutoff_rne_real
59575,2008,individuel,11,0,15.873,winner_share_proxy_2008
59575,2014,individuel,24,0,10.8844,seat_cutoff_model
59575,2020,individuel,11,1,,seat_cutoff_rne_real
59576,2008,individuel,19,0,3.8023,winner_share_proxy_2008
59577,2014,individuel,20,0,0.0,seat_cutoff_model
59577,2020,individuel,15,1,,seat_cutoff_rne_real
59578,2008,individuel,19,0,26.078,winner_share_proxy_2008
59579,2008,individuel,1,1,,winner_share_proxy_2008
59581,2008,individuel,23,0,42.0946,winner_share_proxy_2008
59582,2008,individuel,15,0,3.0769,winner_share_proxy_2008
59582,2014,individuel,15,1,,seat_cutoff_model
59582,2020,individuel,15,1,,seat_cutoff_rne_real
59583,2008,individuel,8,0,50.0,winner_share_proxy_2008
59583,2014,individuel,11,1,,seat_cutoff_model
59583,2020,individuel,11,1,,seat_cutoff_rne_real
59584,2008,individuel,15,0,13.0208,winner_share_proxy_2008
59584,2014,individuel,17,0,34.264,seat_cutoff_model
59584,2020,individuel,29,0,44.4737,seat_cutoff_rne_real
59585,2008,individuel,23,0,28.0872,winner_share_proxy_2008
59587,2008,individuel,15,0,7.8078,winner_share_proxy_2008
59587,2014,individuel,15,1,,seat_cutoff_model
59587,2020,individuel,15,1,,seat_cutoff_rne_real
59589,2008,individuel,23,0,37.6812,winner_share_proxy_2008
59590,2008,individuel,15,0,12.095,winner_share_proxy_2008
59590,2014,individuel,16,0,0.0,seat_cutoff_model
59590,2020,individuel,16,0,0.0,seat_cutoff_rne_real
59591,2008,individuel,15,0,44.3089,winner_share_proxy_2008
59591,2014,individuel,15,1,,seat_cutoff_model
59591,2020,individuel,45,0,29.4574,seat_cutoff_rne_real
59592,2008,individuel,23,0,0.9428,winner_share_proxy_2008
59593,2008,individuel,15,0,42.6829,winner_share_proxy_2008
59593,2014,individuel,15,1,,seat_cutoff_model
59593,2020,individuel,30,0,1.139,seat_cutoff_rne_real
59594,2008,individuel,15,0,6.1466,winner_share_proxy_2008
59595,2008,individuel,11,0,7.3171,winner_share_proxy_2008
59595,2014,individuel,15,1,,seat_cutoff_model
59595,2020,individuel,15,1,,seat_cutoff_rne_real
59596,2008,individuel,11,0,7.1111,winner_share_proxy_2008
59596,2014,individuel,21,0,19.5035,seat_cutoff_model
59596,2020,individuel,30,0,31.2292,seat_cutoff_rne_real
59597,2014,individuel,15,1,,seat_cutoff_model
59597,2020,individuel,30,0,2.3684,seat_cutoff_rne_real
59600,2008,individuel,15,0,5.5882,winner_share_proxy_2008
59600,2014,individuel,25,0,6.0268,seat_cutoff_model
59600,2020,individuel,15,1,,seat_cutoff_rne_real
59601,2008,individuel,23,0,5.4562,winner_share_proxy_2008
59602,2008,individuel,15,0,21.988,winner_share_proxy_2008
59604,2008,individuel,15,0,30.1762,winner_share_proxy_2008
59604,2014,individuel,37,0,0.0,seat_cutoff_model
59604,2020,individuel,17,0,0.0,seat_cutoff_rne_real
59605,2008,individuel,15,0,43.0789,winner_share_proxy_2008
59607,2008,individuel,11,0,36.9906,winner_share_proxy_2008
59607,2014,individuel,22,0,26.3473,seat_cutoff_model
59607,2020,individuel,11,1,,seat_cutoff_rne_real
59608,2008,individuel,15,0,37.2263,winner_share_proxy_2008
59609,2008,individuel,19,0,30.7355,winner_share_proxy_2008
59610,2008,individuel,4,0,48.1356,winner_share_proxy_2008
59610,2014,individuel,28,0,9.9458,seat_cutoff_model
59611,2008,individuel,1,1,,winner_share_proxy_2008
59612,2008,individuel,3,0,57.047,winner_share_proxy_2008
59612,2014,individuel,18,0,0.6211,seat_cutoff_model
59612,2020,individuel,30,0,27.1084,seat_cutoff_rne_real
59613,2008,individuel,5,0,49.6307,winner_share_proxy_2008
59614,2008,individuel,9,0,49.3033,winner_share_proxy_2008
59615,2008,individuel,19,0,23.3831,winner_share_proxy_2008
59617,2008,individuel,15,0,35.1124,winner_share_proxy_2008
59617,2014,individuel,16,0,39.2971,seat_cutoff_model
59617,2020,individuel,30,0,31.7757,seat_cutoff_rne_real
59618,2008,individuel,15,0,33.2103,winner_share_proxy_2008
59618,2014,individuel,45,0,26.8595,seat_cutoff_model
59618,2020,individuel,30,0,0.0,seat_cutoff_rne_real
59619,2008,individuel,15,0,15.6627,winner_share_proxy_2008
59619,2014,individuel,15,1,,seat_cutoff_model
59619,2020,individuel,15,1,,seat_cutoff_rne_real
59620,2008,individuel,15,0,11.4804,winner_share_proxy_2008
59620,2014,individuel,15,1,,seat_cutoff_model
59620,2020,individuel,30,0,3.9886,seat_cutoff_rne_real
59622,2008,individuel,15,0,37.8935,winner_share_proxy_2008
59623,2008,individuel,6,0,57.6826,winner_share_proxy_2008
59623,2014,individuel,30,0,19.8178,seat_cutoff_model
59623,2020,individuel,15,1,,seat_cutoff_rne_real
59624,2008,individuel,5,0,50.6292,winner_share_proxy_2008
59625,2008,individuel,11,0,19.6429,winner_share_proxy_2008
59625,2014,individuel,12,0,0.0,seat_cutoff_model
59625,2020,individuel,22,0,20.362,seat_cutoff_rne_real
59626,2008,individuel,15,0,6.1135,winner_share_proxy_2008
59627,2008,individuel,15,0,12.2905,winner_share_proxy_2008
59627,2014,individuel,15,1,,seat_cutoff_model
59627,2020,individuel,30,0,2.2774,seat_cutoff_rne_real
59628,2008,individuel,11,0,6.4897,winner_share_proxy_2008
59628,2014,individuel,15,1,,seat_cutoff_model
59628,2020,individuel,30,0,1.2422,seat_cutoff_rne_real
59630,2008,individuel,23,0,32.4185,winner_share_proxy_2008
59631,2008,individuel,1,1,,winner_share_proxy_2008
59633,2008,individuel,11,0,10.7143,winner_share_proxy_2008
59633,2014,individuel,11,1,,seat_cutoff_model
59633,2020,individuel,11,1,,seat_cutoff_rne_real
59634,2008,individuel,15,0,9.3385,winner_share_proxy_2008
59634,2014,individuel,25,0,15.3285,seat_cutoff_model
59634,2020,individuel,15,1,,seat_cutoff_rne_real
59635,2008,individuel,1,1,,winner_share_proxy_2008
59635,2014,individuel,11,1,,seat_cutoff_model
59635,2020,individuel,11,1,,seat_cutoff_rne_real
59638,2008,individuel,15,0,3.5363,winner_share_proxy_2008
59639,2008,individuel,4,0,40.7843,winner_share_proxy_2008
59640,2014,individuel,15,1,,seat_cutoff_model
59640,2020,individuel,30,0,3.8567,seat_cutoff_rne_real
59641,2008,individuel,19,0,14.3253,winner_share_proxy_2008
59642,2008,individuel,11,0,5.5363,winner_share_proxy_2008
59642,2014,individuel,15,1,,seat_cutoff_model
59642,2020,individuel,15,1,,seat_cutoff_rne_real
59643,2008,individuel,11,0,4.5455,winner_share_proxy_2008
59643,2014,individuel,11,1,,seat_cutoff_model
59643,2020,individuel,11,1,,seat_cutoff_rne_real
59645,2008,individuel,15,0,30.3371,winner_share_proxy_2008
59645,2014,individuel,15,1,,seat_cutoff_model
59645,2020,individuel,43,0,0.2985,seat_cutoff_rne_real
59647,2008,individuel,23,0,35.0799,winner_share_proxy_2008
59649,2008,individuel,11,0,16.763,winner_share_proxy_2008
59649,2014,individuel,16,0,4.6243,seat_cutoff_model
59649,2020,individuel,13,0,7.8947,seat_cutoff_rne_real
59651,2008,individuel,19,0,2.071,winner_share_proxy_2008
59652,2008,individuel,11,0,22.9167,winner_share_proxy_2008
59652,2014,individuel,11,1,,seat_cutoff_model
59652,2020,individuel,11,1,,seat_cutoff_rne_real
59655,2008,individuel,11,0,5.0,winner_share_proxy_2008
59655,2014,individuel,11,1,,seat_cutoff_model
59655,2020,individuel,22,0,1.3605,seat_cutoff_rne_real
59657,2008,individuel,15,0,31.3316,winner_share_proxy_2008
59657,2014,individuel,15,1,,seat_cutoff_model
59657,2020,individuel,15,1,,seat_cutoff_rne_real
59658,2008,individuel,11,0,36.8421,winner_share_proxy_2008
59658,2014,individuel,19,0,8.7963,seat_cutoff_model
59658,2020,individuel,11,1,,seat_cutoff_rne_real
59659,2008,individuel,4,0,46.2519,winner_share_proxy_2008
59660,2008,individuel,23,0,44.4308,winner_share_proxy_2008
59661,2008,individuel,11,0,5.4795,winner_share_proxy_2008
59661,2014,individuel,11,1,,seat_cutoff_model
59661,2020,individuel,3,1,,seat_cutoff_rne_real
59662,2008,individuel,15,0,16.6154,winner_share_proxy_2008
59664,2008,individuel,11,0,16.092,winner_share_proxy_2008
59664,2014,individuel,11,1,,seat_cutoff_model
59664,2020,individuel,19,0,26.0417,seat_cutoff_rne_real
59665,2008,individuel,11,0,25.4438,winner_share_proxy_2008
59665,2014,individuel,11,1,,seat_cutoff_model
59665,2020,individuel,11,1,,seat_cutoff_rne_real
59666,2008,individuel,15,0,17.3575,winner_share_proxy_2008
59667,2008,individuel,11,0,11.0169,winner_share_proxy_2008
59667,2014,individuel,17,0,0.0,seat_cutoff_model
59667,2020,individuel,19,0,34.7826,seat_cutoff_rne_real
59668,2008,individuel,19,0,45.2138,winner_share_proxy_2008
59669,2008,individuel,11,0,23.5821,winner_share_proxy_2008
59669,2014,individuel,16,0,17.2414,seat_cutoff_model
59669,2020,individuel,15,1,,seat_cutoff_rne_real
59670,2008,individuel,1,1,,winner_share_proxy_2008
60001,2008,individuel,7,0,47.0588,winner_share_proxy_2008
60001,2014,individuel,15,1,,seat_cutoff_model
60001,2020,individuel,15,1,,seat_cutoff_rne_real
60002,2008,individuel,15,0,2.1858,winner_share_proxy_2008
60002,2014,individuel,15,1,,seat_cutoff_model
60002,2020,individuel,15,1,,seat_cutoff_rne_real
60003,2008,individuel,15,0,7.1661,winner_share_proxy_2008
60003,2014,individuel,15,0,1.0453,seat_cutoff_model
60003,2020,individuel,11,1,,seat_cutoff_rne_real
60004,2008,individuel,11,0,18.894,winner_share_proxy_2008
60004,2014,individuel,11,1,,seat_cutoff_model
60004,2020,individuel,11,1,,seat_cutoff_rne_real
60005,2008,individuel,4,0,38.1766,winner_share_proxy_2008
60005,2014,individuel,30,0,2.7248,seat_cutoff_model
60005,2020,individuel,30,0,34.1615,seat_cutoff_rne_real
60006,2008,individuel,15,0,1.6097,winner_share_proxy_2008
60007,2008,individuel,23,0,2.4958,winner_share_proxy_2008
60008,2008,individuel,1,1,,winner_share_proxy_2008
60008,2014,individuel,13,0,14.8936,seat_cutoff_model
60008,2020,individuel,11,1,,seat_cutoff_rne_real
60010,2008,individuel,19,0,4.1139,winner_share_proxy_2008
60011,2008,individuel,11,0,15.0485,winner_share_proxy_2008
60011,2014,individuel,22,0,37.1795,seat_cutoff_model
60011,2020,individuel,11,1,,seat_cutoff_rne_real
60012,2008,individuel,23,0,32.9231,winner_share_proxy_2008
60013,2008,individuel,19,0,12.0482,winner_share_proxy_2008
60014,2008,individuel,11,0,10.1852,winner_share_proxy_2008
60014,2014,individuel,11,1,,seat_cutoff_model
60014,2020,individuel,11,1,,seat_cutoff_rne_real
60015,2008,individuel,15,0,39.3175,winner_share_proxy_2008
60016,2014,individuel,22,0,24.1573,seat_cutoff_model
60016,2020,individuel,18,0,25.1701,seat_cutoff_rne_real
60017,2008,individuel,2,0,47.8814,winner_share_proxy_2008
60019,2008,individuel,11,0,27.1605,winner_share_proxy_2008
60019,2014,individuel,11,1,,seat_cutoff_model
60019,2020,individuel,12,0,0.885,seat_cutoff_rne_real
60020,2008,individuel,11,0,9.3023,winner_share_proxy_2008
60020,2014,individuel,11,1,,seat_cutoff_model
60020,2020,individuel,32,0,0.0,seat_cutoff_rne_real
60021,2008,individuel,15,0,9.0476,winner_share_proxy_2008
60021,2014,individuel,15,1,,seat_cutoff_model
60021,2020,individuel,15,1,,seat_cutoff_rne_real
60022,2008,individuel,1,1,,winner_share_proxy_2008
60022,2014,individuel,15,1,,seat_cutoff_model
60022,2020,individuel,15,1,,seat_cutoff_rne_real
60023,2008,individuel,15,0,3.7736,winner_share_proxy_2008
60023,2014,individuel,15,1,,seat_cutoff_model
60023,2020,individuel,15,1,,seat_cutoff_rne_real
60024,2008,individuel,15,0,8.9239,winner_share_proxy_2008
60024,2014,individuel,28,0,13.3484,seat_cutoff_model
60024,2020,individuel,23,0,6.5574,seat_cutoff_rne_real
60025,2008,individuel,19,0,40.3279,winner_share_proxy_2008
60026,2008,individuel,11,0,13.0952,winner_share_proxy_2008
60026,2014,individuel,15,1,,seat_cutoff_model
60026,2020,individuel,15,1,,seat_cutoff_rne_real
60027,2008,individuel,11,0,27.7273,winner_share_proxy_2008
60027,2014,individuel,17,0,47.9508,seat_cutoff_model
60027,2020,individuel,19,0,31.25,seat_cutoff_rne_real
60028,2008,individuel,11,0,5.9603,winner_share_proxy_2008
60028,2014,individuel,17,0,1.7794,seat_cutoff_model
60028,2020,individuel,15,0,90.2326,seat_cutoff_rne_real
60029,2008,individuel,23,0,6.8306,winner_share_proxy_2008
60030,2008,individuel,15,0,7.7181,winner_share_proxy_2008
60030,2014,individuel,16,0,26.6892,seat_cutoff_model
60030,2020,individuel,15,1,,seat_cutoff_rne_real
60031,2008,individuel,11,0,11.3333,winner_share_proxy_2008
60031,2014,individuel,11,1,,seat_cutoff_model
60031,2020,individuel,11,1,,seat_cutoff_rne_real
60032,2008,individuel,1,1,,winner_share_proxy_2008
60032,2014,individuel,31,0,0.7059,seat_cutoff_model
60032,2020,individuel,9,1,,seat_cutoff_rne_real
60033,2014,individuel,15,1,,seat_cutoff_model
60033,2020,individuel,16,0,53.9432,seat_cutoff_rne_real
60034,2008,individuel,5,0,36.8675,winner_share_proxy_2008
60035,2008,individuel,11,0,31.4465,winner_share_proxy_2008
60035,2014,individuel,2,1,,seat_cutoff_model
60035,2020,individuel,11,1,,seat_cutoff_rne_real
60036,2008,individuel,11,0,11.165,winner_share_proxy_2008
60036,2014,individuel,11,1,,seat_cutoff_model
60036,2020,individuel,11,1,,seat_cutoff_rne_real
60037,2008,individuel,15,0,9.0909,winner_share_proxy_2008
60037,2014,individuel,15,1,,seat_cutoff_model
60037,2020,individuel,30,0,0.813,seat_cutoff_rne_real
60039,2008,individuel,1,1,,winner_share_proxy_2008
60039,2014,individuel,11,1,,seat_cutoff_model
60039,2020,individuel,22,0,21.9101,seat_cutoff_rne_real
60040,2008,individuel,2,0,35.2113,winner_share_proxy_2008
60040,2014,individuel,16,0,0.0,seat_cutoff_model
60040,2020,individuel,30,0,3.6066,seat_cutoff_rne_real
60041,2008,individuel,19,0,3.0052,winner_share_proxy_2008
60042,2008,individuel,15,0,30.0,winner_share_proxy_2008
60043,2008,individuel,15,0,2.9221,winner_share_proxy_2008
60043,2014,individuel,15,1,,seat_cutoff_model
60043,2020,individuel,15,0,1.3453,seat_cutoff_rne_real
60044,2008,individuel,15,0,47.2155,winner_share_proxy_2008
60045,2008,individuel,15,0,30.566,winner_share_proxy_2008
60045,2014,individuel,30,0,22.4756,seat_cutoff_model
60045,2020,individuel,15,1,,seat_cutoff_rne_real
60046,2008,individuel,11,0,16.4179,winner_share_proxy_2008
60046,2014,individuel,12,0,9.3023,seat_cutoff_model
60046,2020,individuel,8,1,,seat_cutoff_rne_real
60047,2008,individuel,15,0,30.5419,winner_share_proxy_2008
60047,2014,individuel,26,0,30.3922,seat_cutoff_model
60047,2020,individuel,15,1,,seat_cutoff_rne_real
60048,2008,individuel,6,0,45.3488,winner_share_proxy_2008
60048,2014,individuel,20,0,15.2174,seat_cutoff_model
60048,2020,individuel,12,0,18.0,seat_cutoff_rne_real
60049,2008,individuel,11,0,23.4043,winner_share_proxy_2008
60049,2014,individuel,11,1,,seat_cutoff_model
60049,2020,individuel,11,1,,seat_cutoff_rne_real
60050,2008,individuel,11,0,6.4327,winner_share_proxy_2008
60050,2014,individuel,11,1,,seat_cutoff_model
60050,2020,individuel,11,1,,seat_cutoff_rne_real
60051,2008,individuel,1,1,,winner_share_proxy_2008
60051,2014,individuel,22,0,10.3226,seat_cutoff_model
60051,2020,individuel,11,1,,seat_cutoff_rne_real
60052,2008,individuel,9,0,7.4074,winner_share_proxy_2008
60052,2014,individuel,10,1,,seat_cutoff_model
60052,2020,individuel,16,0,1.4286,seat_cutoff_rne_real
60053,2008,individuel,15,0,5.8824,winner_share_proxy_2008
60053,2014,individuel,15,1,,seat_cutoff_model
60053,2020,individuel,15,1,,seat_cutoff_rne_real
60054,2008,individuel,11,0,3.125,winner_share_proxy_2008
60054,2014,individuel,22,0,30.4721,seat_cutoff_model
60054,2020,individuel,3,1,,seat_cutoff_rne_real
60055,2008,individuel,11,0,7.6471,winner_share_proxy_2008
